num ; coinc ; date ; time ; sec ; RecTime ; A ; B ; C ; COINC ; Pressure ; Temp ; Humidity ; Altitude 
652; ABC; 28/1/2022; 3:47:20; 390763; 600; 4722; 94726; 5015; 334; 0.00; 0.00; 0.00; 44330.00
653; ABC; 28/1/2022; 3:57:21; 391363; 600; 4724; 94369; 4939; 350; 0.00; 0.00; 0.00; 44330.00
654; ABC; 28/1/2022; 4:7:21; 391963; 600; 4597; 94693; 5065; 351; 0.00; 0.00; 0.00; 44330.00
655; ABC; 28/1/2022; 4:17:22; 392564; 600; 4740; 93816; 5013; 341; 0.00; 0.00; 0.00; 44330.00
656; ABC; 28/1/2022; 4:27:23; 393165; 600; 4798; 93958; 5059; 343; 0.00; 0.00; 0.00; 44330.00
657; ABC; 28/1/2022; 4:37:23; 393765; 600; 4700; 93235; 4843; 351; 0.00; 0.00; 0.00; 44330.00
658; ABC; 28/1/2022; 4:47:24; 394365; 600; 4729; 93657; 4959; 352; 0.00; 0.00; 0.00; 44330.00
659; ABC; 28/1/2022; 4:57:24; 394966; 600; 4778; 93850; 4896; 327; 0.00; 0.00; 0.00; 44330.00
660; ABC; 28/1/2022; 5:7:24; 395566; 600; 4759; 93152; 4951; 347; 0.00; 0.00; 0.00; 44330.00
661; ABC; 28/1/2022; 5:17:25; 396167; 600; 4571; 93522; 4944; 346; 0.00; 0.00; 0.00; 44330.00
662; ABC; 28/1/2022; 5:27:25; 396767; 600; 4664; 93254; 4818; 360; 0.00; 0.00; 0.00; 44330.00
663; ABC; 28/1/2022; 5:37:26; 397367; 600; 4691; 92801; 4792; 326; 0.00; 0.00; 0.00; 44330.00
664; ABC; 28/1/2022; 5:47:26; 397968; 600; 4658; 92900; 4956; 345; 0.00; 0.00; 0.00; 44330.00
665; ABC; 28/1/2022; 5:57:26; 398568; 600; 4723; 93234; 4910; 346; 0.00; 0.00; 0.00; 44330.00
666; ABC; 28/1/2022; 6:7:26; 399168; 600; 4704; 92221; 4951; 326; 0.00; 0.00; 0.00; 44330.00
667; ABC; 28/1/2022; 6:17:27; 399768; 600; 4747; 91975; 4908; 322; 0.00; 0.00; 0.00; 44330.00
668; ABC; 28/1/2022; 6:27:26; 400368; 600; 4647; 92090; 5092; 367; 0.00; 0.00; 0.00; 44330.00
669; ABC; 28/1/2022; 6:37:27; 400968; 600; 4790; 92100; 4938; 383; 0.00; 0.00; 0.00; 44330.00
670; ABC; 28/1/2022; 6:47:26; 401568; 600; 4641; 92112; 5042; 368; 0.00; 0.00; 0.00; 44330.00
671; ABC; 28/1/2022; 6:57:27; 402168; 600; 4732; 92195; 4979; 352; 0.00; 0.00; 0.00; 44330.00
672; ABC; 28/1/2022; 7:7:26; 402768; 600; 4612; 91331; 4927; 325; 0.00; 0.00; 0.00; 44330.00
673; ABC; 28/1/2022; 7:17:26; 403368; 600; 4715; 92167; 4955; 368; 0.00; 0.00; 0.00; 44330.00
674; ABC; 28/1/2022; 7:27:27; 403969; 600; 4675; 91303; 5032; 343; 0.00; 0.00; 0.00; 44330.00
675; ABC; 28/1/2022; 7:37:28; 404569; 600; 4735; 91003; 4885; 345; 0.00; 0.00; 0.00; 44330.00
676; ABC; 28/1/2022; 7:47:27; 405169; 600; 4785; 91271; 4811; 364; 0.00; 0.00; 0.00; 44330.00
677; ABC; 28/1/2022; 7:57:28; 405769; 600; 4605; 90566; 4987; 356; 0.00; 0.00; 0.00; 44330.00
678; ABC; 28/1/2022; 8:7:27; 406369; 600; 4671; 91171; 4953; 346; 0.00; 0.00; 0.00; 44330.00
679; ABC; 28/1/2022; 8:17:28; 406969; 600; 4717; 90637; 4906; 344; 0.00; 0.00; 0.00; 44330.00
680; ABC; 28/1/2022; 8:27:28; 407570; 600; 4810; 91604; 4938; 359; 0.00; 0.00; 0.00; 44330.00
681; ABC; 28/1/2022; 8:37:28; 408170; 600; 4718; 91044; 5016; 356; 0.00; 0.00; 0.00; 44330.00
682; ABC; 28/1/2022; 8:47:29; 408770; 600; 4631; 90819; 4971; 338; 0.00; 0.00; 0.00; 44330.00
683; ABC; 28/1/2022; 8:57:28; 409370; 600; 4737; 90753; 4945; 361; 0.00; 0.00; 0.00; 44330.00
684; ABC; 28/1/2022; 9:7:29; 409970; 600; 4697; 91324; 4905; 341; 0.00; 0.00; 0.00; 44330.00
685; ABC; 28/1/2022; 9:17:29; 410570; 600; 4702; 90276; 4874; 331; 0.00; 0.00; 0.00; 44330.00
686; ABC; 28/1/2022; 9:27:30; 411171; 600; 4732; 91068; 4862; 376; 0.00; 0.00; 0.00; 44330.00
687; ABC; 28/1/2022; 9:37:30; 411771; 600; 4720; 90550; 4987; 349; 0.00; 0.00; 0.00; 44330.00
688; ABC; 28/1/2022; 9:47:31; 412372; 600; 4674; 90838; 4881; 337; 0.00; 0.00; 0.00; 44330.00
689; ABC; 28/1/2022; 9:57:31; 412973; 600; 4718; 90864; 4981; 338; 0.00; 0.00; 0.00; 44330.00
690; ABC; 28/1/2022; 10:7:32; 413573; 600; 4604; 90445; 4830; 350; 0.00; 0.00; 0.00; 44330.00
691; ABC; 28/1/2022; 10:17:32; 414174; 600; 4670; 90641; 4989; 344; 0.00; 0.00; 0.00; 44330.00
692; ABC; 28/1/2022; 10:27:33; 414774; 600; 4732; 90857; 4883; 373; 0.00; 0.00; 0.00; 44330.00
693; ABC; 28/1/2022; 10:37:33; 415374; 600; 4630; 90239; 4867; 335; 0.00; 0.00; 0.00; 44330.00
694; ABC; 28/1/2022; 10:47:34; 415975; 600; 4760; 90311; 4891; 359; 0.00; 0.00; 0.00; 44330.00
695; ABC; 28/1/2022; 10:57:34; 416575; 600; 4750; 90550; 4923; 349; 0.00; 0.00; 0.00; 44330.00
696; ABC; 28/1/2022; 11:7:35; 417176; 600; 4679; 90869; 4948; 344; 0.00; 0.00; 0.00; 44330.00
697; ABC; 28/1/2022; 11:17:35; 417776; 600; 4646; 90764; 4876; 366; 0.00; 0.00; 0.00; 44330.00
698; ABC; 28/1/2022; 11:27:35; 418376; 600; 4699; 90088; 4996; 354; 0.00; 0.00; 0.00; 44330.00
699; ABC; 28/1/2022; 11:37:36; 418977; 600; 4697; 90623; 4874; 369; 0.00; 0.00; 0.00; 44330.00
700; ABC; 28/1/2022; 11:47:36; 419577; 600; 4639; 90630; 4910; 377; 0.00; 0.00; 0.00; 44330.00
701; ABC; 28/1/2022; 11:57:36; 420178; 600; 4729; 90596; 4713; 328; 0.00; 0.00; 0.00; 44330.00
702; ABC; 28/1/2022; 12:7:37; 420778; 600; 4760; 90749; 4874; 382; 0.00; 0.00; 0.00; 44330.00
703; ABC; 28/1/2022; 12:17:37; 421378; 600; 4700; 90696; 4980; 369; 0.00; 0.00; 0.00; 44330.00
704; ABC; 28/1/2022; 12:27:38; 421979; 600; 4567; 90143; 4828; 356; 0.00; 0.00; 0.00; 44330.00
705; ABC; 28/1/2022; 12:37:38; 422579; 600; 4602; 90059; 4889; 332; 0.00; 0.00; 0.00; 44330.00
706; ABC; 28/1/2022; 12:47:39; 423179; 600; 4627; 89968; 4916; 340; 0.00; 0.00; 0.00; 44330.00
707; ABC; 28/1/2022; 12:57:39; 423780; 600; 4634; 89915; 4878; 309; 0.00; 0.00; 0.00; 44330.00
708; ABC; 28/1/2022; 13:7:40; 424381; 600; 4676; 90089; 4833; 353; 0.00; 0.00; 0.00; 44330.00
709; ABC; 28/1/2022; 13:17:40; 424981; 600; 4607; 89634; 4798; 335; 0.00; 0.00; 0.00; 44330.00
710; ABC; 28/1/2022; 13:27:40; 425581; 600; 4553; 89280; 4802; 353; 0.00; 0.00; 0.00; 44330.00
711; ABC; 28/1/2022; 13:37:40; 426181; 600; 4667; 90489; 4830; 341; 0.00; 0.00; 0.00; 44330.00
712; ABC; 28/1/2022; 13:47:40; 426781; 600; 4666; 89664; 4897; 391; 0.00; 0.00; 0.00; 44330.00
713; ABC; 28/1/2022; 13:57:40; 427381; 600; 4648; 90503; 4903; 354; 0.00; 0.00; 0.00; 44330.00
714; ABC; 28/1/2022; 14:7:40; 427981; 600; 4650; 90350; 4895; 342; 0.00; 0.00; 0.00; 44330.00
715; ABC; 28/1/2022; 14:17:40; 428581; 600; 4731; 89516; 4847; 358; 0.00; 0.00; 0.00; 44330.00
716; ABC; 28/1/2022; 14:27:40; 429181; 600; 4655; 89848; 4794; 342; 0.00; 0.00; 0.00; 44330.00
717; ABC; 28/1/2022; 14:37:41; 429781; 600; 4586; 90142; 4949; 333; 0.00; 0.00; 0.00; 44330.00
718; ABC; 28/1/2022; 14:47:40; 430381; 600; 4650; 89564; 4850; 357; 0.00; 0.00; 0.00; 44330.00
719; ABC; 28/1/2022; 14:57:41; 430981; 600; 4621; 90761; 4873; 331; 0.00; 0.00; 0.00; 44330.00
720; ABC; 28/1/2022; 15:7:41; 431582; 600; 4550; 90230; 4946; 319; 0.00; 0.00; 0.00; 44330.00
721; ABC; 28/1/2022; 15:17:41; 432182; 600; 4825; 90600; 4898; 330; 0.00; 0.00; 0.00; 44330.00
722; ABC; 28/1/2022; 15:27:42; 432782; 600; 4664; 91172; 4954; 318; 0.00; 0.00; 0.00; 44330.00
723; ABC; 28/1/2022; 15:37:41; 433382; 600; 4749; 91636; 4920; 342; 0.00; 0.00; 0.00; 44330.00
724; ABC; 28/1/2022; 15:47:41; 433982; 600; 4664; 90718; 4866; 346; 0.00; 0.00; 0.00; 44330.00
725; ABC; 28/1/2022; 15:57:42; 434582; 600; 4600; 90984; 4859; 327; 0.00; 0.00; 0.00; 44330.00
726; ABC; 28/1/2022; 16:7:41; 435182; 600; 4712; 91516; 5101; 362; 0.00; 0.00; 0.00; 44330.00
727; ABC; 28/1/2022; 16:17:41; 435782; 600; 4682; 91692; 5073; 353; 0.00; 0.00; 0.00; 44330.00
728; ABC; 28/1/2022; 16:27:42; 436382; 600; 4754; 92266; 5007; 357; 0.00; 0.00; 0.00; 44330.00
729; ABC; 28/1/2022; 16:37:41; 436982; 600; 4719; 92582; 5075; 356; 0.00; 0.00; 0.00; 44330.00
730; ABC; 28/1/2022; 16:47:41; 437582; 600; 4672; 92284; 4882; 336; 0.00; 0.00; 0.00; 44330.00
731; ABC; 28/1/2022; 16:57:42; 438182; 600; 4789; 92312; 4876; 368; 0.00; 0.00; 0.00; 44330.00
732; ABC; 28/1/2022; 17:7:42; 438782; 600; 4680; 92672; 5031; 346; 0.00; 0.00; 0.00; 44330.00
733; ABC; 28/1/2022; 17:17:41; 439382; 600; 4669; 92999; 5047; 325; 0.00; 0.00; 0.00; 44330.00
734; ABC; 28/1/2022; 17:27:42; 439982; 600; 4734; 93586; 5065; 345; 0.00; 0.00; 0.00; 44330.00
735; ABC; 28/1/2022; 17:37:42; 440582; 600; 4764; 93265; 5007; 325; 0.00; 0.00; 0.00; 44330.00
736; ABC; 28/1/2022; 17:47:41; 441182; 600; 4726; 93947; 4922; 346; 0.00; 0.00; 0.00; 44330.00
737; ABC; 28/1/2022; 17:57:42; 441782; 600; 4661; 94295; 4909; 329; 0.00; 0.00; 0.00; 44330.00
738; ABC; 28/1/2022; 18:7:42; 442382; 600; 4810; 94393; 5023; 362; 0.00; 0.00; 0.00; 44330.00
739; ABC; 28/1/2022; 18:17:42; 442983; 600; 4780; 94598; 5066; 342; 0.00; 0.00; 0.00; 44330.00
740; ABC; 28/1/2022; 18:27:43; 443583; 600; 4680; 95304; 4973; 349; 0.00; 0.00; 0.00; 44330.00
741; ABC; 28/1/2022; 18:37:43; 444183; 600; 4652; 94315; 5085; 340; 0.00; 0.00; 0.00; 44330.00
742; ABC; 28/1/2022; 18:47:42; 444783; 600; 4754; 95541; 4967; 343; 0.00; 0.00; 0.00; 44330.00
743; ABC; 28/1/2022; 18:57:43; 445383; 600; 4858; 96004; 5034; 346; 0.00; 0.00; 0.00; 44330.00
744; ABC; 28/1/2022; 19:7:44; 445984; 600; 4762; 96116; 5089; 349; 0.00; 0.00; 0.00; 44330.00
745; ABC; 28/1/2022; 19:17:44; 446584; 600; 4719; 95254; 5089; 340; 0.00; 0.00; 0.00; 44330.00
746; ABC; 28/1/2022; 19:27:43; 447184; 600; 4810; 96561; 5062; 330; 0.00; 0.00; 0.00; 44330.00
747; ABC; 28/1/2022; 19:37:44; 447784; 600; 4730; 96618; 5029; 366; 0.00; 0.00; 0.00; 44330.00
748; ABC; 28/1/2022; 19:47:44; 448384; 600; 4803; 96461; 5063; 342; 0.00; 0.00; 0.00; 44330.00
749; ABC; 28/1/2022; 19:57:44; 448984; 600; 4692; 96483; 5069; 350; 0.00; 0.00; 0.00; 44330.00
750; ABC; 28/1/2022; 20:7:44; 449584; 600; 4864; 97472; 5082; 354; 0.00; 0.00; 0.00; 44330.00
751; ABC; 28/1/2022; 20:17:45; 450185; 600; 4909; 97710; 5113; 395; 0.00; 0.00; 0.00; 44330.00
752; ABC; 28/1/2022; 20:27:45; 450785; 600; 4768; 97889; 5159; 321; 0.00; 0.00; 0.00; 44330.00
753; ABC; 28/1/2022; 20:37:45; 451385; 600; 4871; 97973; 5223; 361; 0.00; 0.00; 0.00; 44330.00
754; ABC; 28/1/2022; 20:47:46; 451986; 600; 4813; 98767; 5195; 375; 0.00; 0.00; 0.00; 44330.00
755; ABC; 28/1/2022; 20:57:46; 452586; 600; 4833; 98768; 5112; 385; 0.00; 0.00; 0.00; 44330.00
756; ABC; 28/1/2022; 21:7:46; 453186; 600; 4736; 97969; 5167; 355; 0.00; 0.00; 0.00; 44330.00
757; ABC; 28/1/2022; 21:17:46; 453786; 600; 4868; 98272; 5217; 319; 0.00; 0.00; 0.00; 44330.00
758; ABC; 28/1/2022; 21:27:47; 454387; 600; 4794; 99398; 5115; 330; 0.00; 0.00; 0.00; 44330.00
759; ABC; 28/1/2022; 21:37:48; 454987; 600; 4986; 99142; 5201; 369; 0.00; 0.00; 0.00; 44330.00
760; ABC; 28/1/2022; 21:47:48; 455588; 600; 4894; 99552; 5182; 363; 0.00; 0.00; 0.00; 44330.00
761; ABC; 28/1/2022; 21:57:48; 456188; 600; 4936; 99720; 5218; 355; 0.00; 0.00; 0.00; 44330.00
762; ABC; 28/1/2022; 22:7:48; 456788; 600; 4810; 100477; 5169; 372; 0.00; 0.00; 0.00; 44330.00
763; ABC; 28/1/2022; 22:17:49; 457388; 600; 4971; 100280; 5096; 370; 0.00; 0.00; 0.00; 44330.00
764; ABC; 28/1/2022; 22:27:50; 457989; 600; 5031; 100771; 5095; 344; 0.00; 0.00; 0.00; 44330.00
765; ABC; 28/1/2022; 22:37:49; 458589; 600; 4874; 101535; 5268; 371; 0.00; 0.00; 0.00; 44330.00
766; ABC; 28/1/2022; 22:47:49; 459189; 600; 4850; 100900; 5226; 358; 0.00; 0.00; 0.00; 44330.00
767; ABC; 28/1/2022; 22:57:50; 459790; 600; 4865; 101530; 5344; 361; 0.00; 0.00; 0.00; 44330.00
768; ABC; 28/1/2022; 23:7:51; 460390; 600; 4935; 102700; 5277; 337; 0.00; 0.00; 0.00; 44330.00
769; ABC; 28/1/2022; 23:17:50; 460990; 600; 4841; 102023; 5315; 368; 0.00; 0.00; 0.00; 44330.00
770; ABC; 28/1/2022; 23:27:50; 461590; 600; 4955; 102181; 5323; 350; 0.00; 0.00; 0.00; 44330.00
771; ABC; 28/1/2022; 23:37:51; 462191; 600; 5002; 103497; 5298; 370; 0.00; 0.00; 0.00; 44330.00
772; ABC; 28/1/2022; 23:47:52; 462791; 600; 4922; 102730; 5320; 378; 0.00; 0.00; 0.00; 44330.00
773; ABC; 28/1/2022; 23:57:53; 463392; 600; 4906; 103598; 5212; 346; 0.00; 0.00; 0.00; 44330.00
774; ABC; 29/1/2022; 0:7:52; 463992; 600; 4917; 103430; 5369; 369; 0.00; 0.00; 0.00; 44330.00
775; ABC; 29/1/2022; 0:17:52; 464592; 600; 4872; 104097; 5301; 367; 0.00; 0.00; 0.00; 44330.00
776; ABC; 29/1/2022; 0:27:53; 465192; 600; 4975; 104131; 5341; 365; 0.00; 0.00; 0.00; 44330.00
777; ABC; 29/1/2022; 0:37:54; 465793; 600; 4953; 104882; 5480; 375; 0.00; 0.00; 0.00; 44330.00
778; ABC; 29/1/2022; 0:47:54; 466393; 600; 4918; 104416; 5247; 359; 0.00; 0.00; 0.00; 44330.00
779; ABC; 29/1/2022; 0:57:53; 466993; 600; 4924; 104589; 5285; 332; 0.00; 0.00; 0.00; 44330.00
780; ABC; 29/1/2022; 1:7:54; 467594; 600; 4920; 105613; 5516; 384; 0.00; 0.00; 0.00; 44330.00
781; ABC; 29/1/2022; 1:17:55; 468194; 600; 4959; 104837; 5319; 362; 0.00; 0.00; 0.00; 44330.00
782; ABC; 29/1/2022; 1:27:55; 468794; 600; 5007; 105345; 5254; 348; 0.00; 0.00; 0.00; 44330.00
783; ABC; 29/1/2022; 1:37:54; 469394; 600; 4945; 104695; 5291; 327; 0.00; 0.00; 0.00; 44330.00
784; ABC; 29/1/2022; 1:47:55; 469995; 600; 5002; 105149; 5413; 372; 0.00; 0.00; 0.00; 44330.00
785; ABC; 29/1/2022; 1:57:56; 470595; 600; 4912; 104853; 5196; 345; 0.00; 0.00; 0.00; 44330.00
786; ABC; 29/1/2022; 2:7:57; 471196; 600; 4918; 103946; 5360; 350; 0.00; 0.00; 0.00; 44330.00
787; ABC; 29/1/2022; 2:17:57; 471796; 600; 4922; 103564; 5245; 349; 0.00; 0.00; 0.00; 44330.00
788; ABC; 29/1/2022; 2:27:56; 472396; 600; 5051; 103406; 5342; 323; 0.00; 0.00; 0.00; 44330.00
789; ABC; 29/1/2022; 2:37:57; 472996; 600; 4861; 103066; 5218; 358; 0.00; 0.00; 0.00; 44330.00
790; ABC; 29/1/2022; 2:47:58; 473597; 600; 4860; 103396; 5182; 351; 0.00; 0.00; 0.00; 44330.00
791; ABC; 29/1/2022; 2:57:58; 474197; 600; 4866; 101771; 5259; 369; 0.00; 0.00; 0.00; 44330.00
792; ABC; 29/1/2022; 3:7:58; 474797; 600; 5019; 101943; 5009; 358; 0.00; 0.00; 0.00; 44330.00
793; ABC; 29/1/2022; 3:17:58; 475398; 600; 4845; 102437; 5291; 363; 0.00; 0.00; 0.00; 44330.00
794; ABC; 29/1/2022; 3:27:59; 475998; 600; 5033; 102859; 5172; 368; 0.00; 0.00; 0.00; 44330.00
795; ABC; 29/1/2022; 3:37:59; 476598; 600; 4919; 100898; 5116; 358; 0.00; 0.00; 0.00; 44330.00
796; ABC; 29/1/2022; 3:47:59; 477198; 600; 4979; 100887; 5166; 358; 0.00; 0.00; 0.00; 44330.00
797; ABC; 29/1/2022; 3:57:59; 477799; 600; 4877; 100845; 5156; 369; 0.00; 0.00; 0.00; 44330.00
798; ABC; 29/1/2022; 4:8:0; 478399; 600; 4892; 100417; 5229; 376; 0.00; 0.00; 0.00; 44330.00
799; ABC; 29/1/2022; 4:18:1; 479000; 600; 4937; 100577; 5264; 351; 0.00; 0.00; 0.00; 44330.00
800; ABC; 29/1/2022; 4:28:1; 479600; 600; 4859; 100101; 5121; 354; 0.00; 0.00; 0.00; 44330.00
801; ABC; 29/1/2022; 4:38:1; 480200; 600; 4911; 100481; 5153; 354; 0.00; 0.00; 0.00; 44330.00
802; ABC; 29/1/2022; 4:48:1; 480800; 600; 4894; 99764; 5155; 342; 0.00; 0.00; 0.00; 44330.00
803; ABC; 29/1/2022; 4:58:1; 481400; 600; 4877; 99504; 5157; 334; 0.00; 0.00; 0.00; 44330.00
804; ABC; 29/1/2022; 5:8:1; 482000; 600; 4842; 99056; 5140; 347; 0.00; 0.00; 0.00; 44330.00
805; ABC; 29/1/2022; 5:18:2; 482601; 600; 4918; 100121; 5243; 347; 0.00; 0.00; 0.00; 44330.00
806; ABC; 29/1/2022; 5:28:2; 483201; 600; 4890; 99791; 5262; 340; 0.00; 0.00; 0.00; 44330.00
807; ABC; 29/1/2022; 5:38:2; 483801; 600; 4810; 99399; 5245; 354; 0.00; 0.00; 0.00; 44330.00
808; ABC; 29/1/2022; 5:48:2; 484401; 600; 4952; 98709; 5160; 337; 0.00; 0.00; 0.00; 44330.00
809; ABC; 29/1/2022; 5:58:3; 485002; 600; 4956; 99597; 5147; 338; 0.00; 0.00; 0.00; 44330.00
810; ABC; 29/1/2022; 6:8:4; 485602; 600; 4834; 99851; 5148; 355; 0.00; 0.00; 0.00; 44330.00
811; ABC; 29/1/2022; 6:18:3; 486202; 600; 4961; 99101; 5243; 360; 0.00; 0.00; 0.00; 44330.00
812; ABC; 29/1/2022; 6:28:3; 486802; 600; 4871; 99617; 5078; 335; 0.00; 0.00; 0.00; 44330.00
813; ABC; 29/1/2022; 6:38:4; 487403; 600; 4743; 99877; 5232; 350; 0.00; 0.00; 0.00; 44330.00
814; ABC; 29/1/2022; 6:48:5; 488003; 600; 5011; 99881; 5183; 364; 0.00; 0.00; 0.00; 44330.00
815; ABC; 29/1/2022; 6:58:5; 488604; 600; 4888; 99240; 5186; 354; 0.00; 0.00; 0.00; 44330.00
816; ABC; 29/1/2022; 7:8:5; 489204; 600; 4823; 98038; 5092; 365; 0.00; 0.00; 0.00; 44330.00
817; ABC; 29/1/2022; 7:18:6; 489805; 600; 4779; 97428; 5009; 313; 0.00; 0.00; 0.00; 44330.00
818; ABC; 29/1/2022; 7:28:7; 490405; 600; 4836; 96881; 5118; 345; 0.00; 0.00; 0.00; 44330.00
819; ABC; 29/1/2022; 7:38:8; 491006; 600; 4846; 97602; 5104; 325; 0.00; 0.00; 0.00; 44330.00
820; ABC; 29/1/2022; 7:48:7; 491606; 600; 4836; 97376; 5149; 353; 0.00; 0.00; 0.00; 44330.00
821; ABC; 29/1/2022; 7:58:7; 492206; 600; 5014; 97652; 5102; 359; 0.00; 0.00; 0.00; 44330.00
822; ABC; 29/1/2022; 8:8:8; 492806; 600; 4836; 98006; 5006; 328; 0.00; 0.00; 0.00; 44330.00
823; ABC; 29/1/2022; 8:18:9; 493407; 600; 4848; 98110; 5113; 379; 0.00; 0.00; 0.00; 44330.00
824; ABC; 29/1/2022; 8:28:8; 494007; 600; 4842; 98463; 5016; 332; 0.00; 0.00; 0.00; 44330.00
825; ABC; 29/1/2022; 8:38:8; 494607; 600; 4793; 98664; 5103; 335; 0.00; 0.00; 0.00; 44330.00
826; ABC; 29/1/2022; 8:48:9; 495207; 600; 4840; 99079; 5232; 352; 0.00; 0.00; 0.00; 44330.00
827; ABC; 29/1/2022; 8:58:10; 495808; 600; 4779; 98934; 5144; 340; 0.00; 0.00; 0.00; 44330.00
828; ABC; 29/1/2022; 9:8:9; 496408; 600; 4886; 98873; 5050; 325; 0.00; 0.00; 0.00; 44330.00
829; ABC; 29/1/2022; 9:18:9; 497008; 600; 4928; 99466; 5120; 359; 0.00; 0.00; 0.00; 44330.00
830; ABC; 29/1/2022; 9:28:10; 497608; 600; 4826; 99683; 5274; 355; 0.00; 0.00; 0.00; 44330.00
831; ABC; 29/1/2022; 9:38:11; 498209; 600; 4968; 99925; 5163; 359; 0.00; 0.00; 0.00; 44330.00
832; ABC; 29/1/2022; 9:48:11; 498809; 600; 4849; 99946; 5072; 374; 0.00; 0.00; 0.00; 44330.00
833; ABC; 29/1/2022; 9:58:10; 499409; 600; 4899; 99781; 5136; 359; 0.00; 0.00; 0.00; 44330.00
834; ABC; 29/1/2022; 10:8:11; 500009; 600; 4891; 100303; 5150; 345; 0.00; 0.00; 0.00; 44330.00
835; ABC; 29/1/2022; 10:18:12; 500610; 600; 4926; 100105; 5134; 316; 0.00; 0.00; 0.00; 44330.00
836; ABC; 29/1/2022; 10:28:12; 501210; 600; 4970; 99719; 5165; 329; 0.00; 0.00; 0.00; 44330.00
837; ABC; 29/1/2022; 10:38:11; 501810; 600; 4817; 100666; 5186; 377; 0.00; 0.00; 0.00; 44330.00
838; ABC; 29/1/2022; 10:48:12; 502410; 600; 4806; 101066; 5239; 335; 0.00; 0.00; 0.00; 44330.00
839; ABC; 29/1/2022; 10:58:13; 503011; 600; 4835; 101080; 5234; 330; 0.00; 0.00; 0.00; 44330.00
840; ABC; 29/1/2022; 11:8:13; 503611; 600; 4912; 101776; 5402; 418; 0.00; 0.00; 0.00; 44330.00
841; ABC; 29/1/2022; 11:18:12; 504211; 600; 4930; 101148; 5125; 327; 0.00; 0.00; 0.00; 44330.00
842; ABC; 29/1/2022; 11:28:13; 504811; 600; 5127; 101377; 5274; 374; 0.00; 0.00; 0.00; 44330.00
843; ABC; 29/1/2022; 11:38:14; 505412; 600; 4899; 101753; 5238; 354; 0.00; 0.00; 0.00; 44330.00
844; ABC; 29/1/2022; 11:48:14; 506012; 600; 4931; 101484; 5165; 359; 0.00; 0.00; 0.00; 44330.00
845; ABC; 29/1/2022; 11:58:14; 506612; 600; 4939; 102232; 5294; 352; 0.00; 0.00; 0.00; 44330.00
846; ABC; 29/1/2022; 12:8:14; 507213; 600; 5003; 102332; 5311; 363; 0.00; 0.00; 0.00; 44330.00
847; ABC; 29/1/2022; 12:18:15; 507813; 600; 4828; 102838; 5354; 309; 0.00; 0.00; 0.00; 44330.00
848; ABC; 29/1/2022; 12:28:15; 508413; 600; 4910; 102536; 5321; 369; 0.00; 0.00; 0.00; 44330.00
849; ABC; 29/1/2022; 12:38:15; 509013; 600; 4785; 102707; 5292; 352; 0.00; 0.00; 0.00; 44330.00
850; ABC; 29/1/2022; 12:48:16; 509614; 600; 4997; 103572; 5395; 381; 0.00; 0.00; 0.00; 44330.00
851; ABC; 29/1/2022; 12:58:16; 510214; 600; 4886; 104270; 5373; 382; 0.00; 0.00; 0.00; 44330.00
852; ABC; 29/1/2022; 13:8:17; 510815; 600; 4970; 102980; 5370; 382; 0.00; 0.00; 0.00; 44330.00
853; ABC; 29/1/2022; 13:18:17; 511415; 600; 4933; 103143; 5346; 364; 0.00; 0.00; 0.00; 44330.00
854; ABC; 29/1/2022; 13:28:17; 512015; 600; 5003; 102801; 5373; 368; 0.00; 0.00; 0.00; 44330.00
855; ABC; 29/1/2022; 13:38:18; 512615; 600; 4810; 103465; 5355; 362; 0.00; 0.00; 0.00; 44330.00
856; ABC; 29/1/2022; 13:48:18; 513216; 600; 4885; 104296; 5282; 339; 0.00; 0.00; 0.00; 44330.00
857; ABC; 29/1/2022; 13:58:18; 513816; 600; 4903; 103744; 5323; 335; 0.00; 0.00; 0.00; 44330.00
858; ABC; 29/1/2022; 14:8:18; 514416; 600; 4909; 103731; 5238; 355; 0.00; 0.00; 0.00; 44330.00
859; ABC; 29/1/2022; 14:18:19; 515017; 600; 4874; 104714; 5353; 366; 0.00; 0.00; 0.00; 44330.00
860; ABC; 29/1/2022; 14:28:20; 515617; 600; 4954; 104933; 5476; 381; 0.00; 0.00; 0.00; 44330.00
861; ABC; 29/1/2022; 14:38:19; 516217; 600; 4972; 104997; 5172; 356; 0.00; 0.00; 0.00; 44330.00
862; ABC; 29/1/2022; 14:48:19; 516817; 600; 4874; 105549; 5332; 377; 0.00; 0.00; 0.00; 44330.00
863; ABC; 29/1/2022; 14:58:20; 517418; 600; 5051; 106095; 5351; 342; 0.00; 0.00; 0.00; 44330.00
864; ABC; 29/1/2022; 15:8:21; 518018; 600; 5069; 105488; 5391; 362; 0.00; 0.00; 0.00; 44330.00
865; ABC; 29/1/2022; 15:18:22; 518619; 600; 5045; 106007; 5238; 360; 0.00; 0.00; 0.00; 44330.00
866; ABC; 29/1/2022; 15:28:21; 519219; 600; 4997; 106140; 5353; 369; 0.00; 0.00; 0.00; 44330.00
867; ABC; 29/1/2022; 15:38:21; 519819; 600; 4878; 106811; 5340; 319; 0.00; 0.00; 0.00; 44330.00
868; ABC; 29/1/2022; 15:48:22; 520420; 600; 4916; 106882; 5349; 336; 0.00; 0.00; 0.00; 44330.00
