num ; coinc ; date ; time ; sec ; RecTime ; A ; B ; C ; COINC ; Pressure ; Temp ; Humidity ; Altitude 
1; ABC; 18/3/2022; 7:34:52; 0; 600; 0; 0; 0; 0; 0.00; 0.00; 0.00; 44330.00
2; ABC; 18/3/2022; 7:45:1; 600; 600; 9638; 338525; 8528; 391; 0.00; 0.00; 0.00; 44330.00
3; ABC; 18/3/2022; 7:55:2; 1201; 600; 8224; 274945; 7277; 382; 0.00; 0.00; 0.00; 44330.00
4; ABC; 18/3/2022; 8:5:2; 1801; 600; 7256; 230951; 6363; 412; 0.00; 0.00; 0.00; 44330.00
5; ABC; 18/3/2022; 8:15:2; 2401; 600; 6528; 197454; 5939; 384; 0.00; 0.00; 0.00; 44330.00
6; ABC; 18/3/2022; 8:25:2; 3001; 600; 6094; 172474; 5633; 385; 0.00; 0.00; 0.00; 44330.00
7; ABC; 18/3/2022; 8:35:2; 3601; 600; 5796; 152662; 5471; 393; 0.00; 0.00; 0.00; 44330.00
8; ABC; 18/3/2022; 8:45:2; 4201; 600; 5476; 138339; 5063; 340; 0.00; 0.00; 0.00; 44330.00
9; ABC; 18/3/2022; 8:55:2; 4801; 600; 5385; 127484; 4827; 383; 0.00; 0.00; 0.00; 44330.00
10; ABC; 18/3/2022; 9:5:2; 5401; 600; 5073; 117942; 4687; 341; 0.00; 0.00; 0.00; 44330.00
11; ABC; 18/3/2022; 9:15:2; 6001; 600; 4937; 110391; 4813; 360; 0.00; 0.00; 0.00; 44330.00
12; ABC; 18/3/2022; 9:25:4; 6603; 600; 4797; 105291; 4649; 340; 0.00; 0.00; 0.00; 44330.00
13; ABC; 18/3/2022; 9:35:4; 7203; 600; 4653; 101134; 4680; 325; 0.00; 0.00; 0.00; 44330.00
14; ABC; 18/3/2022; 9:45:4; 7803; 600; 4514; 97601; 4560; 353; 0.00; 0.00; 0.00; 44330.00
15; ABC; 18/3/2022; 9:55:4; 8403; 600; 4578; 93578; 4521; 335; 0.00; 0.00; 0.00; 44330.00
16; ABC; 18/3/2022; 10:5:4; 9003; 600; 4630; 91128; 4554; 368; 0.00; 0.00; 0.00; 44330.00
17; ABC; 18/3/2022; 10:15:4; 9603; 600; 4562; 88723; 4521; 346; 0.00; 0.00; 0.00; 44330.00
18; ABC; 18/3/2022; 10:25:4; 10203; 600; 4466; 86888; 4467; 328; 0.00; 0.00; 0.00; 44330.00
19; ABC; 18/3/2022; 10:35:4; 10803; 600; 4540; 84720; 4485; 346; 0.00; 0.00; 0.00; 44330.00
20; ABC; 18/3/2022; 10:45:4; 11403; 600; 4341; 83201; 4422; 329; 0.00; 0.00; 0.00; 44330.00
21; ABC; 18/3/2022; 10:55:4; 12003; 600; 4353; 81842; 4238; 326; 0.00; 0.00; 0.00; 44330.00
22; ABC; 18/3/2022; 11:5:4; 12603; 600; 4412; 80868; 4398; 356; 0.00; 0.00; 0.00; 44330.00
23; ABC; 18/3/2022; 11:15:4; 13203; 600; 4379; 80439; 4320; 314; 0.00; 0.00; 0.00; 44330.00
24; ABC; 18/3/2022; 11:25:4; 13803; 600; 4356; 78406; 4383; 333; 0.00; 0.00; 0.00; 44330.00
25; ABC; 18/3/2022; 11:35:4; 14403; 600; 4308; 78291; 4289; 332; 0.00; 0.00; 0.00; 44330.00
26; ABC; 18/3/2022; 11:45:4; 15003; 600; 4316; 77361; 4377; 304; 0.00; 0.00; 0.00; 44330.00
27; ABC; 18/3/2022; 11:55:4; 15603; 600; 4276; 77820; 4333; 346; 0.00; 0.00; 0.00; 44330.00
28; ABC; 18/3/2022; 12:5:4; 16203; 600; 4142; 75981; 4335; 327; 0.00; 0.00; 0.00; 44330.00
29; ABC; 18/3/2022; 12:15:4; 16803; 600; 4368; 76094; 4290; 353; 0.00; 0.00; 0.00; 44330.00
30; ABC; 18/3/2022; 12:25:5; 17404; 600; 4323; 75945; 4266; 327; 0.00; 0.00; 0.00; 44330.00
31; ABC; 18/3/2022; 12:35:6; 18005; 600; 4215; 75733; 4214; 359; 0.00; 0.00; 0.00; 44330.00
32; ABC; 18/3/2022; 12:45:6; 18605; 600; 4330; 74700; 4292; 357; 0.00; 0.00; 0.00; 44330.00
33; ABC; 18/3/2022; 12:55:7; 19206; 600; 4263; 74820; 4302; 315; 0.00; 0.00; 0.00; 44330.00
34; ABC; 18/3/2022; 13:5:8; 19807; 600; 4282; 74651; 4308; 352; 0.00; 0.00; 0.00; 44330.00
35; ABC; 18/3/2022; 13:15:9; 20408; 600; 4209; 74844; 4162; 329; 0.00; 0.00; 0.00; 44330.00
36; ABC; 18/3/2022; 13:25:9; 21008; 600; 4191; 74635; 4290; 303; 0.00; 0.00; 0.00; 44330.00
37; ABC; 18/3/2022; 13:35:10; 21609; 600; 4246; 74549; 4250; 344; 0.00; 0.00; 0.00; 44330.00
38; ABC; 18/3/2022; 13:45:10; 22209; 600; 4345; 74184; 4395; 341; 0.00; 0.00; 0.00; 44330.00
39; ABC; 18/3/2022; 13:55:11; 22810; 600; 4261; 74470; 4344; 343; 0.00; 0.00; 0.00; 44330.00
40; ABC; 18/3/2022; 14:5:12; 23411; 600; 4240; 74168; 4330; 319; 0.00; 0.00; 0.00; 44330.00
41; ABC; 18/3/2022; 14:15:12; 24011; 600; 4196; 74280; 4346; 328; 0.00; 0.00; 0.00; 44330.00
42; ABC; 18/3/2022; 14:25:12; 24611; 600; 4236; 74192; 4348; 308; 0.00; 0.00; 0.00; 44330.00
43; ABC; 18/3/2022; 14:35:12; 25211; 600; 4187; 74694; 4302; 314; 0.00; 0.00; 0.00; 44330.00
44; ABC; 18/3/2022; 14:45:12; 25811; 600; 4221; 74025; 4400; 362; 0.00; 0.00; 0.00; 44330.00
45; ABC; 18/3/2022; 14:55:12; 26411; 600; 4272; 73864; 4293; 326; 0.00; 0.00; 0.00; 44330.00
46; ABC; 18/3/2022; 15:5:13; 27012; 600; 4412; 74467; 4499; 369; 0.00; 0.00; 0.00; 44330.00
47; ABC; 18/3/2022; 15:15:13; 27612; 600; 4297; 74229; 4310; 324; 0.00; 0.00; 0.00; 44330.00
48; ABC; 18/3/2022; 15:25:13; 28212; 600; 4219; 74143; 4330; 337; 0.00; 0.00; 0.00; 44330.00
49; ABC; 18/3/2022; 15:35:13; 28812; 600; 4242; 74298; 4399; 332; 0.00; 0.00; 0.00; 44330.00
50; ABC; 18/3/2022; 15:45:13; 29412; 600; 4145; 74470; 4443; 323; 0.00; 0.00; 0.00; 44330.00
51; ABC; 18/3/2022; 15:55:13; 30012; 600; 4258; 74197; 4242; 316; 0.00; 0.00; 0.00; 44330.00
52; ABC; 18/3/2022; 16:5:15; 30613; 600; 4279; 74540; 4299; 344; 0.00; 0.00; 0.00; 44330.00
53; ABC; 18/3/2022; 16:15:15; 31213; 600; 4441; 74710; 4248; 372; 0.00; 0.00; 0.00; 44330.00
54; ABC; 18/3/2022; 16:25:15; 31813; 600; 4167; 74010; 4240; 310; 0.00; 0.00; 0.00; 44330.00
55; ABC; 18/3/2022; 16:35:15; 32413; 600; 4191; 74613; 4348; 316; 0.00; 0.00; 0.00; 44330.00
56; ABC; 18/3/2022; 16:45:15; 33013; 600; 4240; 74414; 4393; 349; 0.00; 0.00; 0.00; 44330.00
57; ABC; 18/3/2022; 16:55:15; 33613; 600; 4227; 74951; 4299; 333; 0.00; 0.00; 0.00; 44330.00
58; ABC; 18/3/2022; 17:5:15; 34213; 600; 4380; 74945; 4358; 336; 0.00; 0.00; 0.00; 44330.00
59; ABC; 18/3/2022; 17:15:16; 34814; 600; 4398; 75200; 4415; 344; 0.00; 0.00; 0.00; 44330.00
60; ABC; 18/3/2022; 17:25:16; 35414; 600; 4337; 75217; 4461; 354; 0.00; 0.00; 0.00; 44330.00
61; ABC; 18/3/2022; 17:35:16; 36014; 600; 4245; 75151; 4312; 324; 0.00; 0.00; 0.00; 44330.00
62; ABC; 18/3/2022; 17:45:16; 36614; 600; 4276; 75439; 4328; 348; 0.00; 0.00; 0.00; 44330.00
63; ABC; 18/3/2022; 17:55:16; 37214; 600; 4309; 75596; 4329; 332; 0.00; 0.00; 0.00; 44330.00
64; ABC; 18/3/2022; 18:5:16; 37814; 600; 4365; 75518; 4439; 348; 0.00; 0.00; 0.00; 44330.00
65; ABC; 18/3/2022; 18:15:16; 38414; 600; 4221; 75810; 4352; 312; 0.00; 0.00; 0.00; 44330.00
66; ABC; 18/3/2022; 18:25:17; 39014; 600; 4332; 75919; 4364; 324; 0.00; 0.00; 0.00; 44330.00
67; ABC; 18/3/2022; 18:35:17; 39615; 600; 4238; 76338; 4416; 335; 0.00; 0.00; 0.00; 44330.00
68; ABC; 18/3/2022; 18:45:17; 40215; 600; 4313; 76072; 4292; 350; 0.00; 0.00; 0.00; 44330.00
69; ABC; 18/3/2022; 18:55:18; 40815; 600; 4277; 75856; 4351; 316; 0.00; 0.00; 0.00; 44330.00
70; ABC; 18/3/2022; 19:5:17; 41415; 600; 4408; 76455; 4501; 346; 0.00; 0.00; 0.00; 44330.00
71; ABC; 18/3/2022; 19:15:17; 42015; 600; 4313; 76691; 4407; 325; 0.00; 0.00; 0.00; 44330.00
72; ABC; 18/3/2022; 19:25:17; 42615; 600; 4238; 77441; 4461; 370; 0.00; 0.00; 0.00; 44330.00
73; ABC; 18/3/2022; 19:35:18; 43215; 600; 4364; 76893; 4420; 327; 0.00; 0.00; 0.00; 44330.00
74; ABC; 18/3/2022; 19:45:18; 43816; 600; 4407; 77932; 4511; 323; 0.00; 0.00; 0.00; 44330.00
75; ABC; 18/3/2022; 19:55:18; 44416; 600; 4381; 77439; 4649; 323; 0.00; 0.00; 0.00; 44330.00
76; ABC; 18/3/2022; 20:5:19; 45016; 600; 4415; 77619; 4560; 339; 0.00; 0.00; 0.00; 44330.00
77; ABC; 18/3/2022; 20:15:19; 45617; 600; 4232; 77744; 4410; 329; 0.00; 0.00; 0.00; 44330.00
78; ABC; 18/3/2022; 20:25:19; 46217; 600; 4358; 78174; 4497; 368; 0.00; 0.00; 0.00; 44330.00
79; ABC; 18/3/2022; 20:35:20; 46817; 600; 4410; 77430; 4402; 321; 0.00; 0.00; 0.00; 44330.00
80; ABC; 18/3/2022; 20:45:20; 47418; 600; 4337; 78785; 4339; 350; 0.00; 0.00; 0.00; 44330.00
81; ABC; 18/3/2022; 20:55:20; 48018; 600; 4364; 78564; 4481; 347; 0.00; 0.00; 0.00; 44330.00
82; ABC; 18/3/2022; 21:5:21; 48618; 600; 4445; 78414; 4446; 317; 0.00; 0.00; 0.00; 44330.00
83; ABC; 18/3/2022; 21:15:21; 49219; 600; 4387; 78941; 4524; 359; 0.00; 0.00; 0.00; 44330.00
84; ABC; 18/3/2022; 21:25:21; 49819; 600; 4236; 78949; 4600; 345; 0.00; 0.00; 0.00; 44330.00
85; ABC; 18/3/2022; 21:35:22; 50419; 600; 4353; 79159; 4619; 360; 0.00; 0.00; 0.00; 44330.00
86; ABC; 18/3/2022; 21:45:22; 51019; 600; 4462; 79215; 4606; 346; 0.00; 0.00; 0.00; 44330.00
87; ABC; 18/3/2022; 21:55:22; 51620; 600; 4389; 79678; 4587; 346; 0.00; 0.00; 0.00; 44330.00
88; ABC; 18/3/2022; 22:5:23; 52220; 600; 4431; 79645; 4625; 338; 0.00; 0.00; 0.00; 44330.00
89; ABC; 18/3/2022; 22:15:23; 52820; 600; 4279; 79925; 4634; 351; 0.00; 0.00; 0.00; 44330.00
90; ABC; 18/3/2022; 22:25:24; 53421; 600; 4425; 79911; 4621; 351; 0.00; 0.00; 0.00; 44330.00
91; ABC; 18/3/2022; 22:35:24; 54021; 600; 4338; 80448; 4580; 338; 0.00; 0.00; 0.00; 44330.00
92; ABC; 18/3/2022; 22:45:24; 54621; 600; 4451; 80285; 4526; 355; 0.00; 0.00; 0.00; 44330.00
93; ABC; 18/3/2022; 22:55:25; 55222; 600; 4554; 80267; 4488; 357; 0.00; 0.00; 0.00; 44330.00
94; ABC; 18/3/2022; 23:5:25; 55822; 600; 4430; 80856; 4548; 363; 0.00; 0.00; 0.00; 44330.00
95; ABC; 18/3/2022; 23:15:25; 56422; 600; 4409; 81035; 4521; 346; 0.00; 0.00; 0.00; 44330.00
96; ABC; 18/3/2022; 23:25:26; 57023; 600; 4402; 81624; 4595; 342; 0.00; 0.00; 0.00; 44330.00
97; ABC; 18/3/2022; 23:35:26; 57623; 600; 4486; 81478; 4635; 344; 0.00; 0.00; 0.00; 44330.00
98; ABC; 18/3/2022; 23:45:26; 58223; 600; 4597; 80995; 4593; 360; 0.00; 0.00; 0.00; 44330.00
99; ABC; 18/3/2022; 23:55:27; 58824; 600; 4406; 81926; 4555; 346; 0.00; 0.00; 0.00; 44330.00
100; ABC; 19/3/2022; 0:5:27; 59424; 600; 4439; 81763; 4705; 345; 0.00; 0.00; 0.00; 44330.00
101; ABC; 19/3/2022; 0:15:27; 60024; 600; 4484; 82759; 4620; 341; 0.00; 0.00; 0.00; 44330.00
102; ABC; 19/3/2022; 0:25:26; 60624; 600; 4479; 82079; 4751; 382; 0.00; 0.00; 0.00; 44330.00
103; ABC; 19/3/2022; 0:35:27; 61224; 600; 4515; 82723; 4681; 370; 0.00; 0.00; 0.00; 44330.00
104; ABC; 19/3/2022; 0:45:27; 61824; 600; 4554; 82534; 4477; 331; 0.00; 0.00; 0.00; 44330.00
105; ABC; 19/3/2022; 0:55:28; 62424; 600; 4680; 83617; 4577; 365; 0.00; 0.00; 0.00; 44330.00
106; ABC; 19/3/2022; 1:5:28; 63025; 600; 4498; 82727; 4666; 336; 0.00; 0.00; 0.00; 44330.00
107; ABC; 19/3/2022; 1:15:28; 63625; 600; 4486; 82947; 4665; 343; 0.00; 0.00; 0.00; 44330.00
108; ABC; 19/3/2022; 1:25:29; 64225; 600; 4440; 83152; 4623; 355; 0.00; 0.00; 0.00; 44330.00
109; ABC; 19/3/2022; 1:35:29; 64826; 600; 4537; 82633; 4674; 343; 0.00; 0.00; 0.00; 44330.00
110; ABC; 19/3/2022; 1:45:29; 65426; 600; 4483; 81888; 4579; 323; 0.00; 0.00; 0.00; 44330.00
111; ABC; 19/3/2022; 1:55:30; 66026; 600; 4463; 82935; 4646; 339; 0.00; 0.00; 0.00; 44330.00
112; ABC; 19/3/2022; 2:5:30; 66627; 600; 4488; 82391; 4559; 367; 0.00; 0.00; 0.00; 44330.00
113; ABC; 19/3/2022; 2:15:30; 67227; 600; 4412; 82477; 4579; 313; 0.00; 0.00; 0.00; 44330.00
114; ABC; 19/3/2022; 2:25:31; 67827; 600; 4470; 82431; 4654; 362; 0.00; 0.00; 0.00; 44330.00
115; ABC; 19/3/2022; 2:35:31; 68428; 600; 4513; 81938; 4625; 360; 0.00; 0.00; 0.00; 44330.00
116; ABC; 19/3/2022; 2:45:31; 69028; 600; 4523; 82325; 4537; 333; 0.00; 0.00; 0.00; 44330.00
117; ABC; 19/3/2022; 2:55:32; 69628; 600; 4402; 82557; 4738; 331; 0.00; 0.00; 0.00; 44330.00
118; ABC; 19/3/2022; 3:5:31; 70228; 600; 4374; 81408; 4701; 351; 0.00; 0.00; 0.00; 44330.00
119; ABC; 19/3/2022; 3:15:31; 70828; 600; 4490; 81921; 4628; 361; 0.00; 0.00; 0.00; 44330.00
120; ABC; 19/3/2022; 3:25:32; 71428; 600; 4372; 82295; 4567; 327; 0.00; 0.00; 0.00; 44330.00
121; ABC; 19/3/2022; 3:35:32; 72028; 600; 4440; 81703; 4554; 353; 0.00; 0.00; 0.00; 44330.00
122; ABC; 19/3/2022; 3:45:32; 72629; 600; 4445; 81790; 4601; 413; 0.00; 0.00; 0.00; 44330.00
123; ABC; 19/3/2022; 3:55:33; 73229; 600; 4552; 82191; 4543; 315; 0.00; 0.00; 0.00; 44330.00
124; ABC; 19/3/2022; 4:5:33; 73829; 600; 4545; 82014; 4580; 346; 0.00; 0.00; 0.00; 44330.00
125; ABC; 19/3/2022; 4:15:33; 74430; 600; 4508; 81303; 4527; 311; 0.00; 0.00; 0.00; 44330.00
126; ABC; 19/3/2022; 4:25:33; 75030; 600; 4448; 81462; 4557; 332; 0.00; 0.00; 0.00; 44330.00
127; ABC; 19/3/2022; 4:35:34; 75630; 600; 4426; 81958; 4576; 339; 0.00; 0.00; 0.00; 44330.00
128; ABC; 19/3/2022; 4:45:33; 76230; 600; 4315; 81954; 4522; 332; 0.00; 0.00; 0.00; 44330.00
129; ABC; 19/3/2022; 4:55:33; 76830; 600; 4429; 82206; 4544; 344; 0.00; 0.00; 0.00; 44330.00
130; ABC; 19/3/2022; 5:5:34; 77430; 600; 4422; 81567; 4671; 375; 0.00; 0.00; 0.00; 44330.00
131; ABC; 19/3/2022; 5:15:34; 78030; 600; 4516; 81304; 4519; 319; 0.00; 0.00; 0.00; 44330.00
132; ABC; 19/3/2022; 5:25:34; 78631; 600; 4514; 81598; 4598; 354; 0.00; 0.00; 0.00; 44330.00
133; ABC; 19/3/2022; 5:35:35; 79231; 600; 4447; 81331; 4446; 344; 0.00; 0.00; 0.00; 44330.00
134; ABC; 19/3/2022; 5:45:35; 79831; 600; 4348; 81285; 4524; 341; 0.00; 0.00; 0.00; 44330.00
135; ABC; 19/3/2022; 5:55:35; 80432; 600; 4398; 81752; 4519; 336; 0.00; 0.00; 0.00; 44330.00
136; ABC; 19/3/2022; 6:5:36; 81032; 600; 4494; 81674; 4643; 370; 0.00; 0.00; 0.00; 44330.00
137; ABC; 19/3/2022; 6:15:36; 81632; 600; 4503; 81845; 4595; 365; 0.00; 0.00; 0.00; 44330.00
138; ABC; 19/3/2022; 6:25:36; 82233; 600; 4396; 82213; 4517; 331; 0.00; 0.00; 0.00; 44330.00
139; ABC; 19/3/2022; 6:35:37; 82833; 600; 4450; 82009; 4566; 349; 0.00; 0.00; 0.00; 44330.00
140; ABC; 19/3/2022; 6:45:37; 83433; 600; 4459; 81951; 4512; 335; 0.00; 0.00; 0.00; 44330.00
141; ABC; 19/3/2022; 6:55:37; 84034; 600; 4417; 82085; 4552; 329; 0.00; 0.00; 0.00; 44330.00
142; ABC; 19/3/2022; 7:5:38; 84634; 600; 4427; 82157; 4553; 346; 0.00; 0.00; 0.00; 44330.00
143; ABC; 19/3/2022; 7:15:38; 85234; 600; 4362; 81693; 4615; 336; 0.00; 0.00; 0.00; 44330.00
144; ABC; 19/3/2022; 7:25:38; 85835; 600; 4317; 81884; 4604; 330; 0.00; 0.00; 0.00; 44330.00
145; ABC; 19/3/2022; 7:35:39; 86435; 600; 4570; 81454; 4706; 334; 0.00; 0.00; 0.00; 44330.00
146; ABC; 19/3/2022; 7:45:39; 87035; 600; 4501; 82198; 4691; 354; 0.00; 0.00; 0.00; 44330.00
147; ABC; 19/3/2022; 7:55:39; 87636; 600; 4421; 81688; 4572; 348; 0.00; 0.00; 0.00; 44330.00
148; ABC; 19/3/2022; 8:5:40; 88236; 600; 4516; 81918; 4695; 358; 0.00; 0.00; 0.00; 44330.00
149; ABC; 19/3/2022; 8:15:40; 88836; 600; 4501; 82448; 4675; 374; 0.00; 0.00; 0.00; 44330.00
150; ABC; 19/3/2022; 8:25:40; 89436; 600; 4482; 82021; 4635; 330; 0.00; 0.00; 0.00; 44330.00
151; ABC; 19/3/2022; 8:35:41; 90037; 600; 4402; 82285; 4671; 327; 0.00; 0.00; 0.00; 44330.00
152; ABC; 19/3/2022; 8:45:41; 90637; 600; 4521; 82197; 4630; 336; 0.00; 0.00; 0.00; 44330.00
153; ABC; 19/3/2022; 8:55:42; 91237; 600; 4447; 82728; 4571; 359; 0.00; 0.00; 0.00; 44330.00
154; ABC; 19/3/2022; 9:5:42; 91838; 600; 4377; 82295; 4653; 323; 0.00; 0.00; 0.00; 44330.00
155; ABC; 19/3/2022; 9:15:42; 92438; 600; 4442; 82863; 4595; 300; 0.00; 0.00; 0.00; 44330.00
156; ABC; 19/3/2022; 9:25:43; 93038; 600; 4335; 83202; 4684; 333; 0.00; 0.00; 0.00; 44330.00
157; ABC; 19/3/2022; 9:35:43; 93639; 600; 4591; 83328; 4569; 333; 0.00; 0.00; 0.00; 44330.00
158; ABC; 19/3/2022; 9:45:43; 94239; 600; 4535; 83418; 4463; 331; 0.00; 0.00; 0.00; 44330.00
159; ABC; 19/3/2022; 9:55:44; 94839; 600; 4461; 83775; 4603; 353; 0.00; 0.00; 0.00; 44330.00
160; ABC; 19/3/2022; 10:5:44; 95440; 600; 4485; 82921; 4690; 361; 0.00; 0.00; 0.00; 44330.00
161; ABC; 19/3/2022; 10:15:44; 96040; 600; 4429; 82733; 4589; 331; 0.00; 0.00; 0.00; 44330.00
162; ABC; 19/3/2022; 10:25:45; 96640; 600; 4433; 83334; 4692; 342; 0.00; 0.00; 0.00; 44330.00
163; ABC; 19/3/2022; 10:35:44; 97240; 600; 4378; 83837; 4563; 337; 0.00; 0.00; 0.00; 44330.00
164; ABC; 19/3/2022; 10:45:44; 97840; 600; 4523; 83464; 4609; 371; 0.00; 0.00; 0.00; 44330.00
165; ABC; 19/3/2022; 10:55:44; 98440; 600; 4459; 83389; 4549; 334; 0.00; 0.00; 0.00; 44330.00
166; ABC; 19/3/2022; 11:5:45; 99040; 600; 4600; 83481; 4551; 308; 0.00; 0.00; 0.00; 44330.00
167; ABC; 19/3/2022; 11:15:45; 99641; 600; 4553; 83157; 4650; 354; 0.00; 0.00; 0.00; 44330.00
168; ABC; 19/3/2022; 11:25:45; 100241; 600; 4541; 83710; 4611; 327; 0.00; 0.00; 0.00; 44330.00
169; ABC; 19/3/2022; 11:35:46; 100841; 600; 4432; 83673; 4552; 340; 0.00; 0.00; 0.00; 44330.00
170; ABC; 19/3/2022; 11:45:46; 101442; 600; 4601; 83763; 4661; 349; 0.00; 0.00; 0.00; 44330.00
171; ABC; 19/3/2022; 11:55:47; 102042; 600; 4485; 84100; 4722; 373; 0.00; 0.00; 0.00; 44330.00
172; ABC; 19/3/2022; 12:5:47; 102642; 600; 4522; 83715; 4610; 339; 0.00; 0.00; 0.00; 44330.00
173; ABC; 19/3/2022; 12:15:47; 103243; 600; 4458; 84767; 4783; 355; 0.00; 0.00; 0.00; 44330.00
174; ABC; 19/3/2022; 12:25:48; 103843; 600; 4561; 83994; 4675; 342; 0.00; 0.00; 0.00; 44330.00
175; ABC; 19/3/2022; 12:35:48; 104443; 600; 4530; 83945; 4701; 346; 0.00; 0.00; 0.00; 44330.00
176; ABC; 19/3/2022; 12:45:48; 105044; 600; 4433; 84033; 4744; 364; 0.00; 0.00; 0.00; 44330.00
177; ABC; 19/3/2022; 12:55:49; 105644; 600; 4517; 84363; 4608; 336; 0.00; 0.00; 0.00; 44330.00
178; ABC; 19/3/2022; 13:5:49; 106244; 600; 4461; 83954; 4703; 338; 0.00; 0.00; 0.00; 44330.00
179; ABC; 19/3/2022; 13:15:48; 106844; 600; 4494; 84577; 4643; 353; 0.00; 0.00; 0.00; 44330.00
180; ABC; 19/3/2022; 13:25:48; 107444; 600; 4422; 84129; 4621; 321; 0.00; 0.00; 0.00; 44330.00
181; ABC; 19/3/2022; 13:35:49; 108044; 600; 4482; 84573; 4700; 343; 0.00; 0.00; 0.00; 44330.00
182; ABC; 19/3/2022; 13:45:49; 108644; 600; 4558; 84980; 4742; 372; 0.00; 0.00; 0.00; 44330.00
183; ABC; 19/3/2022; 13:55:49; 109245; 600; 4469; 85071; 4472; 317; 0.00; 0.00; 0.00; 44330.00
184; ABC; 19/3/2022; 14:5:50; 109845; 600; 4421; 84967; 4801; 354; 0.00; 0.00; 0.00; 44330.00
185; ABC; 19/3/2022; 14:15:50; 110445; 600; 4529; 84667; 4741; 367; 0.00; 0.00; 0.00; 44330.00
186; ABC; 19/3/2022; 14:25:51; 111046; 600; 4450; 84983; 4694; 339; 0.00; 0.00; 0.00; 44330.00
187; ABC; 19/3/2022; 14:35:51; 111646; 600; 4521; 84866; 4815; 358; 0.00; 0.00; 0.00; 44330.00
188; ABC; 19/3/2022; 14:45:51; 112246; 600; 4396; 85475; 4661; 341; 0.00; 0.00; 0.00; 44330.00
189; ABC; 19/3/2022; 14:55:52; 112847; 600; 4659; 85060; 4752; 360; 0.00; 0.00; 0.00; 44330.00
190; ABC; 19/3/2022; 15:5:52; 113447; 600; 4528; 85329; 4745; 377; 0.00; 0.00; 0.00; 44330.00
191; ABC; 19/3/2022; 15:15:52; 114047; 600; 4528; 85304; 4651; 320; 0.00; 0.00; 0.00; 44330.00
192; ABC; 19/3/2022; 15:25:53; 114648; 600; 4465; 85734; 4628; 325; 0.00; 0.00; 0.00; 44330.00
193; ABC; 19/3/2022; 15:35:53; 115248; 600; 4586; 85734; 4821; 328; 0.00; 0.00; 0.00; 44330.00
194; ABC; 19/3/2022; 15:45:53; 115848; 600; 4539; 86151; 4738; 334; 0.00; 0.00; 0.00; 44330.00
195; ABC; 19/3/2022; 15:55:52; 116448; 600; 4516; 85602; 4704; 293; 0.00; 0.00; 0.00; 44330.00
196; ABC; 19/3/2022; 16:5:53; 117048; 600; 4543; 85799; 4660; 352; 0.00; 0.00; 0.00; 44330.00
197; ABC; 19/3/2022; 16:15:53; 117648; 600; 4646; 86504; 4679; 311; 0.00; 0.00; 0.00; 44330.00
198; ABC; 19/3/2022; 16:25:53; 118249; 600; 4548; 87168; 4816; 352; 0.00; 0.00; 0.00; 44330.00
199; ABC; 19/3/2022; 16:35:54; 118849; 600; 4697; 87252; 4744; 355; 0.00; 0.00; 0.00; 44330.00
200; ABC; 19/3/2022; 16:45:54; 119449; 600; 4616; 87212; 4752; 335; 0.00; 0.00; 0.00; 44330.00
201; ABC; 19/3/2022; 16:55:55; 120049; 600; 4572; 88092; 4840; 353; 0.00; 0.00; 0.00; 44330.00
202; ABC; 19/3/2022; 17:5:55; 120650; 600; 4433; 87607; 4890; 349; 0.00; 0.00; 0.00; 44330.00
203; ABC; 19/3/2022; 17:15:55; 121250; 600; 4566; 88430; 4655; 329; 0.00; 0.00; 0.00; 44330.00
204; ABC; 19/3/2022; 17:25:56; 121850; 600; 4656; 88090; 4722; 314; 0.00; 0.00; 0.00; 44330.00
205; ABC; 19/3/2022; 17:35:56; 122451; 600; 4575; 88870; 4752; 332; 0.00; 0.00; 0.00; 44330.00
206; ABC; 19/3/2022; 17:45:56; 123051; 600; 4703; 89469; 4751; 324; 0.00; 0.00; 0.00; 44330.00
207; ABC; 19/3/2022; 17:55:57; 123651; 600; 4621; 88796; 4796; 317; 0.00; 0.00; 0.00; 44330.00
208; ABC; 19/3/2022; 18:5:57; 124252; 600; 4620; 89187; 4769; 352; 0.00; 0.00; 0.00; 44330.00
209; ABC; 19/3/2022; 18:15:57; 124852; 600; 4657; 90161; 4862; 367; 0.00; 0.00; 0.00; 44330.00
210; ABC; 19/3/2022; 18:25:58; 125452; 600; 4619; 90230; 4847; 338; 0.00; 0.00; 0.00; 44330.00
211; ABC; 19/3/2022; 18:35:58; 126053; 600; 4662; 89557; 4853; 317; 0.00; 0.00; 0.00; 44330.00
212; ABC; 19/3/2022; 18:45:58; 126653; 600; 4621; 90160; 4898; 365; 0.00; 0.00; 0.00; 44330.00
213; ABC; 19/3/2022; 18:55:59; 127253; 600; 4592; 89909; 4962; 360; 0.00; 0.00; 0.00; 44330.00
214; ABC; 19/3/2022; 19:5:59; 127854; 600; 4734; 90495; 4781; 361; 0.00; 0.00; 0.00; 44330.00
215; ABC; 19/3/2022; 19:15:59; 128454; 600; 4649; 90416; 4726; 332; 0.00; 0.00; 0.00; 44330.00
216; ABC; 19/3/2022; 19:26:0; 129054; 600; 4655; 90188; 4789; 353; 0.00; 0.00; 0.00; 44330.00
217; ABC; 19/3/2022; 19:35:59; 129654; 600; 4511; 90433; 4918; 322; 0.00; 0.00; 0.00; 44330.00
